30,Luxury Modern Gold metal frame Marble Dining Table for dining room,"140*80*75CM, 160*90*75CM, 180*90*75CM, 200*100*75CM",$270.00 - $355.00,"//sc01.alicdn.com/kf/Hfead39edec3b400bbdb3aa43a91ab55cg.jpg, //sc01.alicdn.com/kf/Hf6dc0c60e2524502b28951936dce7e87L.jpg, //sc02.alicdn.com/kf/H577152eae16446dfaf9e62f3d928e590t.jpg, //sc01.alicdn.com/kf/H6c2dc866ddcc43a69dcfae1ed422de343.jpg, //sc02.alicdn.com/kf/Hb147411348144700a2ff72d9e19b525a2.jpg, //sc01.alicdn.com/kf/Hcbccfb23ebcc4c1f8a609d49de45a28dL.jpg",https://fscalla.en.alibaba.com/product/1600098117619-817010597/Luxury_Modern_Gold_metal_frame_Marble_Dining_Table_for_dining_room.html,DT-31
31,Luxury stainless steel frame marble dinner table and chairs set modern dining room furniture,"Chair:43*50*95CM, Table:130*80*75CM, Table:140*80*75CM, Table:160*90*75CM",$70.00 - $300.00,"//sc01.alicdn.com/kf/H7acd23c50f3247d3a2d455cc44fc84703.jpg, //sc02.alicdn.com/kf/H5d47698f088f4fc185c392acfda66df5a.jpg, //sc01.alicdn.com/kf/H44c08d477f6f404fb08e9252580ae996g.jpg, //sc01.alicdn.com/kf/Hb92a4a0f0ab84ceca8034d4016b46c15X.jpg, //sc01.alicdn.com/kf/H7c491d1883be46a3a0ba2162e945dc05k.jpg",https://fscalla.en.alibaba.com/product/62512512347-817010597/Luxury_stainless_steel_frame_marble_dinner_table_and_chairs_set_modern_dining_room_furniture.html,DT-32
32,Luxury modern royal round marble dining table with rotating top 6 chairs dining room furniture set,"D120*H78CM, D130*H78CM, D150*H78CM, $, available, $, available","1-9 Pieces, $300.00, 10-99 Pieces, $270.00, >=100 Pieces, $230.00","//sc02.alicdn.com/kf/Hfaad048a00704ba389303c814fed5da8W.jpg, //sc02.alicdn.com/kf/H9d9e6afe746b40cf971370046bfc0170x.jpg, //sc02.alicdn.com/kf/H2921dd9ab9144fb085250a5ce74f76b6w.jpg, //sc02.alicdn.com/kf/H04352b58b69640af89ea7fd2770e2b4dA.jpg, //sc02.alicdn.com/kf/Hac40cfaa963941e6bcc453155eb341abv.jpg",https://www.alibaba.com/product-detail/Luxury-modern-royal-round-marble-dining_62556105920.html,DT-33
33,luxury modern dining room dining table and dining chair sets,"140*80*75CM, 160*80*75CM, 180*90*75CM",$185.00 - $225.00,"//sc01.alicdn.com/kf/Hd7e11249a3124cc9a35f5e159d0e6bb6E.jpg, //sc01.alicdn.com/kf/H7f398d5404c24895a8d72ed05521fe0fY.jpg, //sc01.alicdn.com/kf/He4df0de7d7bb49ba914c6a08f9f82f7fo.jpg, //sc01.alicdn.com/kf/H9b787f74ab4b471eaf369941ad9d1217s.jpg, //sc01.alicdn.com/kf/Hac07861cdd8649678a4bae76c9d3cc69b.jpg, //sc01.alicdn.com/kf/H3e55854474f045979d757787095f9446M.jpg",https://fscalla.en.alibaba.com/product/1600100196921-817010597/luxury_modern_dining_room_dining_table_and_dining_chair_sets.html,DT-34
34,Luxury Modern Appearance stainless steel marble top dining table for home furniture,"130*130cm+turntable, 150*150cm+turntable",$280.00 - $310.00,"https://sc02.alicdn.com/kf/Hc5ef63284d744f69bfab7db170fa4a2cX.jpg, //sc01.alicdn.com/kf/H5c7e7cf8724e4e2c9e41d2b6564c07ebe.jpg, //sc01.alicdn.com/kf/Hddb4546d16ac46188772b8df845b00e4z.jpg, //sc02.alicdn.com/kf/H95ca9c3ecade4f749eabec867feff6de6.jpg, //sc01.alicdn.com/kf/Hc2c477b764f440f5824ee0ad86880050P.jpg, //sc01.alicdn.com/kf/H5c3d38545b5f4c01973269e8a8b06477d.jpg, //sc01.alicdn.com/kf/Hfcfa372903934735bc5fa329c1b0a12eS.jpg",https://fscalla.en.alibaba.com/product/1600102339200-817010597/Luxury_Modern_Appearance_stainless_steel_marble_top_dining_table_for_home_furniture.html,DT-35
35,dining room furniture marble or stone dining tables and chairs set for events,"140*80, 160*90, 180*90",$280.00 - $310.00,"//sc02.alicdn.com/kf/H1ae19998977f46339700adbce148769ed.jpg, //sc01.alicdn.com/kf/H84378ff8060040fea438fc9d3865ce45P.jpg, //sc01.alicdn.com/kf/H1fa518b750204951a5f9d7395bd64377k.jpg, //sc02.alicdn.com/kf/He2543e8daa8a4cefa3c8dbdf3841be012.jpg, //sc01.alicdn.com/kf/H23feedbf422f4c199ba21e65a51fc4bef.jpg, //sc02.alicdn.com/kf/H643a5f79c2da4c89bea84a5c890b55099.jpg",https://fscalla.en.alibaba.com/product/1600102767244-817010597/dining_room_furniture_marble_or_stone_dining_tables_and_chairs_set_for_events.html,DT-36
36,Luxury dining room furniture functional stretch table designs stone extendable dining table,"140cm extend 200cm, 160cm extend 240cm",$375.00 - $385.00,"//sc02.alicdn.com/kf/H72b3a51283f94d229e5e54178fc7ab09M.jpg, //sc01.alicdn.com/kf/H11cc188de8f8494195538dccee52d7acj.jpg, //sc02.alicdn.com/kf/He20c810762a146baad86a6a0a8e382b0N.jpg, //sc01.alicdn.com/kf/Ha7f407dd162b42f09a1d6c94c0b22f301.jpg, //sc02.alicdn.com/kf/H1aaff87b15134079b741d25e8fa9f532w.jpg",https://fscalla.en.alibaba.com/product/1600105524129-817010597/Luxury_dining_room_furniture_functional_stretch_table_designs_stone_extendable_dining_table.html,DT-37
37,Modern Apartment Dining Extendable Rectangle Dining Table furniture,120 extend 150CM,$130.00 - $135.00,"//sc01.alicdn.com/kf/H252e991d0bce45378271886147fdc440k.jpg, //sc02.alicdn.com/kf/H511fe3ac0169475fa3035f28e0767f2er.jpg, //sc01.alicdn.com/kf/H6ff7baabce3349d99da50e825058e78dU.jpg, //sc01.alicdn.com/kf/Hd2b3181e1a374983baf18ee4ff7831f3H.jpg, //sc02.alicdn.com/kf/H0b98f62516704632bffa19ed1b90dcf7k.jpg, //sc02.alicdn.com/kf/Hca15ea0208cd4f8b940eb326aee2e0d2f.jpg",https://fscalla.en.alibaba.com/product/1600105445947-817010597/Modern_Apartment_Dining_Extendable_Rectangle_Dining_Table_furniture.html,DT-38
38,Modern dining room furniture stone top extendable dining table with carbon steel leg,"140cm extend 200cm, 160cm extend 240cm",$375.00 - $385.00,"//sc01.alicdn.com/kf/H9853ea208ed64766b78c38d30bb19140R.jpg, //sc02.alicdn.com/kf/H733bf5d735c34d01818696f946d7bdb6P.jpg, //sc01.alicdn.com/kf/H960a39d5f1ee4e31aed9f9699e6f0841p.jpg, //sc02.alicdn.com/kf/H83d658d35c73430e8bdb72e74597b519h.jpg, //sc01.alicdn.com/kf/H06b480e349eb4c09929991b15bb1b4c8V.jpg, //sc02.alicdn.com/kf/Hc995238fc46d40bebe30833a16ac80e2E.jpg",https://fscalla.en.alibaba.com/product/1600106428845-817010597/Modern_dining_room_furniture_stone_top_extendable_dining_table_with_carbon_steel_leg.html,DT-39
39,Modern black metal steel leg extendable round console dining table furniture,"135cm round exteand 135*0.9cm, 150cm round exteand 150*0.9cm",$390.00 - $400.00,"//sc02.alicdn.com/kf/H2d58ace3f918410b9e16d488f11a39acj.jpg, //sc01.alicdn.com/kf/Hd0d283e2c318449a9819e381534622e29.jpg, //sc01.alicdn.com/kf/Hbdce49d2e943435bb9cda09d5e8b8f67N.jpg, //sc02.alicdn.com/kf/H9b26c47d5f284c7c82fa2998a68ef474O.jpg, //sc02.alicdn.com/kf/He74e8220da6049858d0480e5267e0776m.jpg, //sc01.alicdn.com/kf/Ha3359bdc5b614f4598787613f2fae3f8t.jpg",https://fscalla.en.alibaba.com/product/1600106512014-817010597/Modern_black_metal_steel_leg_extendable_round_console_dining_table_furniture.html,DT-40
40,Modern Extending round Dinning Room Set Extendable 6/8 Seat Dining Table and Chairs Adjust to square table,"135cm round exteand 135*0.9cm, 150cm round exteand 150*0.9cm",$390.00 - $400.00,"//sc01.alicdn.com/kf/Ha77808b34284411db714a95c2bfd51680.jpg, //sc01.alicdn.com/kf/H6c960416fc6e4a8ebc8d68517edf4913z.jpg, //sc01.alicdn.com/kf/Hf43a36523c3f47e6a615727c8574991ab.jpg, //sc01.alicdn.com/kf/H8e8ba0d8e02c45419eca533976030037M.jpg",https://fscalla.en.alibaba.com/product/1600106779864-817010597/Modern_Extending_round_Dinning_Room_Set_Extendable_6_8_Seat_Dining_Table_and_Chairs_Adjust_to_square_table.html,DT-41
41,Luxury Stylish gold dining table sets stainless steel dinning table for dining room,"140*90*76cm, 160*90*76cm, 180*100*76cm, 200*100*76cm, Color",$225.00 - $280.00,"//sc01.alicdn.com/kf/Hedd06442a4224554953dc399a647edb8M.jpg, //sc01.alicdn.com/kf/H466f1edb85ff4939a675a9ac181a1b2b4.jpg, //sc02.alicdn.com/kf/Had3c2f87c0364eb18b487daf6b9043fdM.jpg, //sc01.alicdn.com/kf/H9d8dba8c89144fb8b4e17cadc5c684a6K.jpg",https://fscalla.en.alibaba.com/product/1600110644622-817010597/Luxury_Stylish_gold_dining_table_sets_stainless_steel_dinning_table_for_dining_room.html,DT-42
42,modern style marble dining table,"140*80*75cm, 160*90*75cm, 180*90*75cm, 130*80*75cm, Color",$210.00 - $245.00,"//sc01.alicdn.com/kf/Ha4909556c19c4ebc87eff88f57ddf707z.jpg, //sc02.alicdn.com/kf/H11d0885bbdd04c398fa04ec165a000634.jpg, //sc01.alicdn.com/kf/H261be8bb7ae3459092feb8f55238d683s.jpg, //sc02.alicdn.com/kf/H0778ce205175415d9a059aedf111b87er.jpg, //sc02.alicdn.com/kf/H21af6fe778ef4d54af3902714e59ea48x.jpg, //sc02.alicdn.com/kf/He4243e6801f740f4ae5cd189c465e891Y.jpg",https://fscalla.en.alibaba.com/product/1600112275481-817010597/modern_style_marble_dining_table.html,DT-43
43,Carbon steel frame stone dining table furniture,"140*80*75cm, 160*90*75cm, 180*90*75cm, 130*80*75cm, Color",$210.00 - $245.00,"//sc02.alicdn.com/kf/Hbea28ce68f194af5a2f975b3243409cd5.jpg, //sc02.alicdn.com/kf/H80b880c43b134ee297f41c19302a582eM.jpg, //sc01.alicdn.com/kf/H8c8b22fe3f9a4586a143c46eacaa7d4dA.jpg, //sc01.alicdn.com/kf/Hab5b6a421d7248418978ca7f79c0c7862.jpg, //sc02.alicdn.com/kf/H4acaeef14c6144cbbc470cb2c37420b33.jpg, //sc02.alicdn.com/kf/Hd1fd8a60a7af4410b25f4a40c2d20de5b.jpg",https://fscalla.en.alibaba.com/product/1600112254707-817010597/Carbon_steel_frame_stone_dining_table_furniture.html,DT-44
44,Nordic style dining room furniture marble dining table or stone top metal leg table,"140*80*75CM, 160*90*75CM, 180*90*75CM",$200.00 - $250.00,"//sc02.alicdn.com/kf/Hef829603854144bea3c83129480f2e21E.jpg, //sc01.alicdn.com/kf/Hb02682834e834784913cf8554dbcb26aT.jpg, //sc01.alicdn.com/kf/Hb7a68040e1cf4cdc893fb8873bf332f0U.jpg, //sc02.alicdn.com/kf/H700c58dbd9a6492295199e558573bed9b.jpg, //sc01.alicdn.com/kf/Hfbb79b86a3c54486b84900780a0c1195P.jpg, //sc02.alicdn.com/kf/H918d778a7ed441d2ad2a65ceabf68b516.jpg",https://fscalla.en.alibaba.com/product/1600113833283-817010597/Nordic_style_dining_room_furniture_marble_dining_table_or_stone_top_metal_leg_table.html,DT-45
45,Modern design adjustable height dining table or coffee table desk,130*70*40-75CM,$320.00 - $350.00,"//sc02.alicdn.com/kf/H44e84b4ded14420dbd1765b4e58789187.jpg, //sc02.alicdn.com/kf/H3ec9e08af607415484409018780ebe2fR.jpg, //sc01.alicdn.com/kf/H34a89206cac64134902647eeb8800aa9N.jpg, //sc02.alicdn.com/kf/Hf38eed3e63e842dbb27539eb3caae29d9.jpg, //sc02.alicdn.com/kf/H92d5afbceddf4acb8dae191a41f0c1afF.jpg, //sc01.alicdn.com/kf/H7bac581c799b48a88d0d2cd375941281Z.jpg",https://fscalla.en.alibaba.com/product/1600113436110-817010597/Modern_design_adjustable_height_dining_table_or_coffee_table_desk.html,DT-46
46,Modern home furniture wooden extendable dining table,"120cm extend 150cm, 130cm extend 160cm, 150cm extend 180cm",$260.00 - $300.00,"//sc02.alicdn.com/kf/H700c30c3185c4aec99a43b365cd620bd2.jpg, //sc01.alicdn.com/kf/Hee3931314c3e4555b4e14ddcd4479784M.jpg, //sc01.alicdn.com/kf/He7375c3cefb947228ab09991705b3cdcd.jpg, //sc02.alicdn.com/kf/H744e4582ea8d4fc5a9c4ba08cdf6920e0.jpg, //sc01.alicdn.com/kf/H37213efedcad444ba040bc0c5aa752e0S.jpg, //sc01.alicdn.com/kf/H13e27d37dfbc409e9715a6d402f00d8cF.jpg",https://fscalla.en.alibaba.com/product/1600112710305-817010597/Modern_home_furniture_wooden_extendable_dining_table.html,DT-47
47,modern round dining table carbon steel stone top dining room table furniture with Turntable,"130*130+turntable, 150*150+turntable",$400.00 - $450.00,"//sc01.alicdn.com/kf/Hd363888a721e4351b87925bc79fb45b8h.jpg, //sc02.alicdn.com/kf/Hdc51f469c4a64b28bc256516d0aaa750S.jpg, //sc01.alicdn.com/kf/Hc705d355b1144087ab73b1f6be07f0ebP.jpg, //sc01.alicdn.com/kf/H12f496f1eb6b49028bfd5824b50c0757V.jpg, //sc02.alicdn.com/kf/Hc05585fc98d34594be43bcc6c211f12fi.jpg, //sc02.alicdn.com/kf/H835bf9847c454e89a9ae3d1f56650d0aV.jpg",https://fscalla.en.alibaba.com/product/1600115427585-817010597/modern_round_dining_table_carbon_steel_stone_top_dining_room_table_furniture_with_Turntable.html,DT-48
48,luxury marble top dining table with black sand carbon steel base dining room furniture,"140*80*75cm, 160*90*75cm, 180*90*75cm",$210.00 - $245.00,"//sc01.alicdn.com/kf/H0460784d9c2d43019593858306f8529fF.jpg, //sc01.alicdn.com/kf/H8af064c45ed04718a665aebeee00f2607.jpg, //sc02.alicdn.com/kf/H0aa18dc7396a4bd79b7a01053b258d8eD.jpg, //sc01.alicdn.com/kf/H4e7e385f3378426a8ba0e0e7e7f76761R.jpg, //sc02.alicdn.com/kf/He22c70b7a22e447e88339c96589ca5a27.jpg, //sc01.alicdn.com/kf/H27ae95c18be64fed8509cb03997f347fo.jpg",https://fscalla.en.alibaba.com/product/1600115306311-817010597/luxury_marble_top_dining_table_with_black_sand_carbon_steel_base_dining_room_furniture.html,DT-49
49,solid wooden frame marble top round dining table with turntable,"130*130+turntable, 150*150+turntable, 180*180+turntable",$230.00 - $270.00,"//sc01.alicdn.com/kf/H0c96ebb61926431fa8fce04b25a2a35dL.jpg, //sc01.alicdn.com/kf/H2e5002a297034452a6327cfd9d5aa9e1w.jpg, //sc01.alicdn.com/kf/H4c392e60ade7432ba0c95d8850634649Q.jpg, //sc02.alicdn.com/kf/H3687a0716bd04198b4bed01ad841036du.jpg, //sc01.alicdn.com/kf/H207325377e6542c1b316da406761c483a.jpg",https://fscalla.en.alibaba.com/product/1600116352085-817010597/solid_wooden_frame_marble_top_round_dining_table_with_turntable.html,DT-50
50,luxury dining room banquet rotating round table with stainless steel frame marble top table furniture,"130*130+turntable, 150*150+turntable",$250.00 - $300.00,"//sc02.alicdn.com/kf/H1cc1f52f71394696a0be9066da9ee0fbU.jpg, //sc01.alicdn.com/kf/Hb5264a845f27465984f42cb8332ca130D.jpg, //sc01.alicdn.com/kf/Hfa920e3b04bd4a14b4874891c5c384d8a.jpg, //sc02.alicdn.com/kf/H17d8c11a4dae4d93af925a241a113be0m.jpg, //sc01.alicdn.com/kf/H5db20eeda1864e5d89db79b9429add02Z.jpg, //sc02.alicdn.com/kf/Hf00020ced5e54c2caac68ca2dea11cceI.jpg",https://fscalla.en.alibaba.com/product/1600116329403-817010597/luxury_dining_room_banquet_rotating_round_table_with_stainless_steel_frame_marble_top_table_furniture.html,DT-51
51,Luxury modern dining room Marble Countertops Stainless Steel Table,"140*80*75cm, 150*90*75cm, 180*90*75cm, 200*100*75cm",$260.00 - $320.00,"//sc01.alicdn.com/kf/H17d26a49c3cd4a7f864359375321f4cdM.jpg, //sc01.alicdn.com/kf/H3b88776a7e0a4bd9b3ffd1b873d0499fH.jpg, //sc01.alicdn.com/kf/H1dd3215fb099470f82eec5c94ec10c53e.jpg, //sc02.alicdn.com/kf/H534b767439124d0a9f2f4d7157bb760dP.jpg, //sc02.alicdn.com/kf/H4c284cfd569d4ef0b4996d2ca54e8ee44.jpg",https://fscalla.en.alibaba.com/product/1600117175000-817010597/Luxury_modern_dining_room_Marble_Countertops_Stainless_Steel_Table.html,DT-52
52,Luxury Modern silver Dining Table with stainless steel frame dining room furniture,"140*80*75cm, 150*90*75cm, 180*90*75cm, 200*100*75cm",$260.00 - $320.00,"//sc01.alicdn.com/kf/H9b4608bb74504dd49e00cf01644b2cb3g.jpg, //sc02.alicdn.com/kf/H286191467ff3407b83ded0aab16c4a589.jpg, //sc01.alicdn.com/kf/H963df0d44e3f44b494b56db0c14cfbfeA.jpg, //sc01.alicdn.com/kf/H5f505c11335347889a055acfa53565de1.jpg, //sc01.alicdn.com/kf/H5e3e6f04557d4fe1ac7dacc1f9c867f5K.jpg",https://fscalla.en.alibaba.com/product/1700002602953-817010597/Luxury_Modern_silver_Dining_Table_with_stainless_steel_frame_dining_room_furniture.html,DT-53
53,Luxury silver marble top stainless steel frame dining table furniture,"130*70*75cm, 140*80*75cm, 150*90*75cm",$180.00 - $250.00,"//sc02.alicdn.com/kf/H56f00191febd44c3b62d9eff12ddaf17v.jpg, //sc01.alicdn.com/kf/H94cbac8ab4b34297849b2ab33ceb68a9M.jpg, //sc01.alicdn.com/kf/H2f645cab5fda4340befd1e10994af1a9l.jpg, //sc02.alicdn.com/kf/H803527bb9e044a54aafc4235bd7bc2e8N.jpg, //sc01.alicdn.com/kf/H66e7b114951240558b8a55f4cc3d0c356.jpg",https://fscalla.en.alibaba.com/product/1600117185872-817010597/Luxury_silver_marble_top_stainless_steel_frame_dining_table_furniture.html,DT-54
54,Luxury design Metal frame Marbale Dining table set for dining room furniture,"130*70*78cm, 140*80*78cm, 150*90*78cm, 120*70*78cm, 180*90*78cm, 200*100*78cm",$200.00 - $280.00,"//sc01.alicdn.com/kf/Hc004206b4dcb495ebcc1b6a31fcf17d5e.jpg, //sc01.alicdn.com/kf/Hf652023d54464245b3030531ced9193dF.jpg, //sc02.alicdn.com/kf/H7bbb6d1cbfeb41a6a89c5a8b3dca33e0n.jpg, //sc01.alicdn.com/kf/H6ff6ed0e5e334931bd3c32195cd1245dG.jpg, //sc01.alicdn.com/kf/H311a0e8a91a8489c91d3574f067d8e98g.jpg, //sc01.alicdn.com/kf/H7cb2ffeba4d24f689a0d26c3e32fb7f2I.jpg",https://fscalla.en.alibaba.com/product/1600117390166-817010597/Luxury_design_Metal_frame_Marbale_Dining_table_set_for_dining_room_furniture.html,DT-55
55,Luxury design silver Round Marble Dinning Table Set for dining room furniture,"120*120+turntable, 130*130+turntable",$250.00 - $300.00,"//sc02.alicdn.com/kf/He2f4ddd408064a1a8080ba0c0c528f11K.jpg, //sc01.alicdn.com/kf/Hcb011b24bab34d3eba73b75ffee24040T.jpg, //sc01.alicdn.com/kf/H98a49e4d9210457db8ed4ac1a789cc8cj.jpg, //sc01.alicdn.com/kf/Hb04fa578726745bdb3780bc2e346bd7ci.jpg, //sc02.alicdn.com/kf/H6e935035efcd4a13a6ae25636dada950Y.jpg",https://fscalla.en.alibaba.com/product/1600117425458-817010597/Luxury_design_silver_Round_Marble_Dinning_Table_Set_for_dining_room_furniture.html,DT-56
56,Luxury stainless steel round gold dining table with marble top for dining room furniture,"120*120+turntable, 130*130+turntable, 140*140+turntable, 150*150+turntable",$250.00 - $300.00,"//sc01.alicdn.com/kf/Hbfb2bc53f75f4d13ade749ee733d6ef19.jpg, //sc01.alicdn.com/kf/H31bf2833ff894b32b5a49b30962c759e6.jpg, //sc02.alicdn.com/kf/He996a537cbfe44308c8d6b94c8b1199aA.jpg, //sc01.alicdn.com/kf/Ha1e961c4f5064ea58b1452ccfa439ae8O.jpg, //sc02.alicdn.com/kf/H53af984ef3824a52a31855a68d92b6d6Z.jpg, //sc01.alicdn.com/kf/Hd96a861cdc9d461f9b441d55009656a2M.jpg",https://fscalla.en.alibaba.com/product/1600117691259-817010597/Luxury_stainless_steel_round_gold_dining_table_with_marble_top_for_dining_room_furniture.html,DT-57
57,Modern Marble Top Dining Room Table Stainless Steel Dining Room Table,"140*80*75cm, 160*90*75cm, 180*90*75cm",$170.00 - $200.00,"//sc02.alicdn.com/kf/Hfdc8db65164948d9aad6ae6c5696ac915.jpg, //sc01.alicdn.com/kf/H84bb999c415849998321673071ff959ag.jpg, //sc02.alicdn.com/kf/H15b422ff1995476d92104c9c7a423bfft.jpg, //sc02.alicdn.com/kf/H9d005e2822564dd8b623435bc8bcdf11b.jpg",https://fscalla.en.alibaba.com/product/1600164287573-817010597/Modern_Marble_Top_Dining_Room_Table_Stainless_Steel_Dining_Room_Table.html,DT-58
58,Modern Solid wood frame Marble Round Table with Turntable,"120*120+turntable, 130*130+turntable, 140*140+turntable, 150*150+turntable",$250.00 - $300.00,"//sc01.alicdn.com/kf/H0097edb8f9234f05bf8eb7afa80be7b4q.jpg, //sc02.alicdn.com/kf/H5249b3a18c1f4bcb84581b4a30fba42eC.jpg, //sc02.alicdn.com/kf/H7948d9a432684f169b6f2511287f0a7c9.jpg, //sc02.alicdn.com/kf/H365fa6a69b91415c917c2ecad71d9d69a.jpg, //sc02.alicdn.com/kf/Hcb30bee4a4344396b630a1d0f538b0b7Y.jpg, //sc01.alicdn.com/kf/Hd9932100ae374a1c850468ca198c0f0au.jpg",https://fscalla.en.alibaba.com/product/1600117840987-817010597/Modern_Solid_wood_frame_Marble_Round_Table_with_Turntable.html,DT-59
